0.255,0.007692,0.000712,0.000684,3.905145,-8.391291,-15.243814,0.048208,-0.001186,0.005371,1.995494,-2.075204,-15.874523
0.26,0.007899,0.000668,0.000704,4.018495,-8.450063,-15.719444,0.048151,-0.001226,0.005454,2.084507,-2.090199,-16.389698
0.265,0.008069,0.000627,0.000728,4.129829,-8.502691,-16.122397,0.048097,-0.001287,0.005505,2.178248,-2.106167,-16.807632
0.27,0.008199,0.00059,0.000757,4.231647,-8.553013,-16.450353,0.048051,-0.001359,0.005552,2.264748,-2.127971,-17.125122
0.275,0.008303,0.000563,0.000783,4.312035,-8.602323,-16.701949,0.048019,-0.001405,0.005592,2.350623,-2.150033,-17.395574
0.28,0.008387,0.000546,0.000802,4.368664,-8.650589,-16.876828,0.047999,-0.001417,0.005627,2.431335,-2.173759,-17.591789
0.285,0.008443,0.000537,0.000817,4.411581,-8.698917,-16.975654,0.04799,-0.001419,0.005649,2.509466,-2.195552,-17.72172
0.29,0.008463,0.000534,0.000839,4.454684,-8.749939,-17.000094,0.04799,-0.001434,0.005668,2.573832,-2.220755,-17.800549
0.295,0.008442,0.000537,0.000869,4.507364,-8.805942,-16.952766,0.047997,-0.001461,0.005668,2.632026,-2.24339,-17.853059
0.3,0.008386,0.000544,0.000911,4.569344,-8.868748,-16.837151,0.04801,-0.001491,0.00566,2.67998,-2.265818,-17.865733
0.305,0.008302,0.000556,0.00096,4.63585,-8.939154,-16.657483,0.048033,-0.001508,0.005649,2.714602,-2.290111,-17.859078
0.31,0.008197,0.000574,0.001013,4.700555,-9.016267,-16.418612,0.048063,-0.001502,0.005625,2.749753,-2.308128,-17.834111
0.315,0.008079,0.000597,0.001066,4.757157,-9.098429,-16.125855,0.048109,-0.001463,0.005614,2.76968,-2.330546,-17.814872
0.32,0.007954,0.000624,0.001115,4.799524,-9.182777,-15.784834,0.048166,-0.001386,0.00561,2.771726,-2.360419,-17.771478
0.325,0.007826,0.000656,0.001155,4.82166,-9.265434,-15.401314,0.04823,-0.001263,0.005586,2.777527,-2.384144,-17.741961
0.33,0.0077,0.000693,0.001181,4.81745,-9.343306,-14.981048,0.048307,-0.001089,0.00557,2.781142,-2.405533,-17.731959
0.335,0.007577,0.000734,0.001192,4.78469,-9.413661,-14.529631,0.04839,-0.000865,0.005546,2.789258,-2.419845,-17.735771
0.34,0.007455,0.000777,0.001186,4.725358,-9.474555,-14.052373,0.048481,-0.0006,0.00552,2.792739,-2.431608,-17.771056
0.345,0.007331,0.000822,0.001169,4.646648,-9.524942,-13.554197,0.048574,-0.000309,0.005483,2.79451,-2.438376,-17.837984
0.35,0.007201,0.000864,0.001147,4.558836,-9.565311,-13.039558,0.048671,-0.000008,0.005461,2.778889,-2.450956,-17.923869
0.355,0.007059,0.000903,0.001126,4.472865,-9.596324,-12.512393,0.048765,0.000288,0.005426,2.755289,-2.464311,-18.022324
0.36,0.006906,0.000937,0.00111,4.398342,-9.618572,-11.9761,0.048847,0.000572,0.005353,2.740778,-2.466894,-18.143381
0.365,0.006741,0.000964,0.001107,4.340963,-9.633555,-11.433535,0.048924,0.00084,0.005278,2.726077,-2.465142,-18.273745
0.37,0.006568,0.000984,0.001118,4.302581,-9.642914,-10.887048,0.048992,0.001085,0.005209,2.692221,-2.472706,-18.334141
0.375,0.006392,0.000997,0.001143,4.281384,-9.647959,-10.338518,0.049052,0.001314,0.005148,2.657216,-2.481866,-18.320236
0.38,0.006217,0.001005,0.001181,4.273268,-9.649689,-9.789421,0.049112,0.001532,0.005112,2.627918,-2.490928,-18.261609
0.385,0.006045,0.001008,0.001228,4.273666,-9.64846,-9.240897,0.049169,0.001741,0.005079,2.603926,-2.49992,-18.168556
0.39,0.005878,0.001007,0.001281,4.278189,-9.644161,-8.693826,0.049222,0.001943,0.005046,2.584643,-2.50896,-18.047872
0.395,0.005713,0.001002,0.001338,4.283778,-9.636454,-8.148899,0.049273,0.002137,0.005012,2.569436,-2.517751,-17.905278
0.4,0.005553,0.000993,0.001396,4.28653,-9.624742,-7.60669,0.049319,0.002327,0.004974,2.557618,-2.526217,-17.744774
0.405,0.005396,0.000984,0.001454,4.281609,-9.608499,-7.067718,0.049362,0.002516,0.004935,2.54856,-2.534501,-17.568543
0.41,0.005245,0.000974,0.001507,4.264137,-9.58755,-6.532497,0.049402,0.002706,0.004896,2.541618,-2.542463,-17.379162
0.415,0.005096,0.000964,0.001555,4.230978,-9.56221,-6.001579,0.049438,0.002892,0.004854,2.536321,-2.550059,-17.178615
0.42,0.004946,0.000954,0.001594,4.181688,-9.533135,-5.475578,0.049472,0.00306,0.004806,2.532369,-2.556985,-16.968668
0.425,0.004792,0.000944,0.001627,4.118484,-9.501056,-4.955191,0.0495,0.003199,0.004749,2.529808,-2.562951,-16.751344
0.43,0.004672,0.000953,0.001623,4.011939,-9.467589,-4.441198,0.049524,0.003485,0.004723,2.527001,-2.569931,-16.522191
0.435,0.004585,0.000978,0.001578,3.856315,-9.434047,-3.934464,0.049547,0.003889,0.004734,2.523013,-2.578986,-16.281301
0.44,0.004521,0.001007,0.001506,3.666414,-9.396846,-3.435924,0.049571,0.004326,0.004767,2.517709,-2.589933,-16.033622
0.445,0.004462,0.001035,0.001417,3.461223,-9.354701,-2.946563,0.049592,0.004769,0.004814,2.511169,-2.602675,-15.781409
0.45,0.004404,0.001059,0.001322,3.251855,-9.304335,-2.4674,0.049611,0.005208,0.00487,2.50338,-2.616707,-15.525822
0.455,0.00432,0.001073,0.001224,3.051231,-9.248257,-1.999462,0.049626,0.005624,0.004932,2.494517,-2.631483,-15.269919
0.46,0.004221,0.00108,0.001131,2.861184,-9.184232,-1.543759,0.049636,0.006019,0.004997,2.484717,-2.646698,-15.015088
0.465,0.004125,0.001084,0.001047,2.681152,-9.107848,-1.101268,0.049642,0.006402,0.005064,2.474092,-2.662156,-14.760827
0.47,0.00402,0.00108,0.000971,2.517143,-9.019629,-0.672904,0.049644,0.006766,0.00513,2.462862,-2.677784,-14.508934
0.475,0.003911,0.00107,0.000907,2.370884,-8.91919,-0.259518,0.049641,0.00711,0.005196,2.451267,-2.693609,-14.260561
0.48,0.00381,0.001056,0.000857,2.241421,-8.803973,0.138126,0.049634,0.007441,0.005258,2.439427,-2.709515,-14.015923
0.485,0.003701,0.001036,0.000818,2.130426,-8.677353,0.519343,0.049623,0.007751,0.005317,2.427544,-2.725477,-13.776241
0.49,0.003591,0.001012,0.000788,2.033789,-8.540014,0.883535,0.049608,0.008042,0.005374,2.41573,-2.741448,-13.542085
0.495,0.003485,0.000987,0.000768,1.948521,-8.392673,1.230177,0.049591,0.008318,0.005426,2.404073,-2.757466,-13.313439
0.5,0.003395,0.000963,0.000754,1.870918,-8.23309,1.558808,0.049571,0.008587,0.005477,2.392576,-2.773488,-13.089772
0.505,0.003297,0.000937,0.000743,1.802119,-8.065804,1.869011,0.049548,0.008838,0.005525,2.381338,-2.789505,-12.872492
0.51,0.003216,0.000913,0.000736,1.73586,-7.885996,2.160392,0.049524,0.009084,0.00557,2.370303,-2.805496,-12.660245
0.515,0.003139,0.00089,0.000729,1.672152,-7.693975,2.432559,0.049498,0.009318,0.005613,2.359451,-2.821453,-12.453627
0.52,0.003076,0.00087,0.000724,1.60765,-7.485564,2.685096,0.049469,0.009547,0.005656,2.348692,-2.837358,-12.252329
0.525,0.003002,0.000848,0.000717,1.54458,-7.264119,2.917542,0.04944,0.009758,0.005694,2.337996,-2.853199,-12.057372
0.53,0.002927,0.000828,0.000717,1.480188,-7.026056,3.129367,0.04941,0.009955,0.005731,2.327159,-2.868937,-11.868915
0.535,0.002857,0.00081,0.000713,1.413927,-6.770327,3.319962,0.04938,0.010142,0.005764,2.316137,-2.884546,-11.686759
0.54,0.002785,0.000793,0.000711,1.346536,-6.496812,3.488627,0.04935,0.010314,0.005795,2.30481,-2.900008,-11.511524
0.545,0.002714,0.000777,0.000696,1.277612,-6.207125,3.634564,0.049319,0.010473,0.005821,2.293283,-2.915332,-11.343085
0.55,0.002649,0.000765,0.000677,1.205601,-5.898162,3.756888,0.049289,0.010622,0.005843,2.281449,-2.930504,-11.181413
0.555,0.002599,0.000758,0.000651,1.12485,-5.567262,3.854633,0.049258,0.010765,0.005862,2.269151,-2.945525,-11.025579
0.56,0.002543,0.000753,0.000615,1.034681,-5.21784,3.926778,0.049228,0.010893,0.005878,2.256217,-2.960394,-10.877399
0.565,0.002473,0.000747,0.000569,0.941261,-4.852701,3.972265,0.0492,0.010996,0.005887,2.242635,-2.97508,-10.73725
0.57,0.002407,0.000743,0.000516,0.848336,-4.470732,3.990039,0.049175,0.011079,0.00589,2.228428,-2.989579,-10.605104
0.575,0.002355,0.000744,0.000483,0.771433,-4.066071,3.979082,0.049153,0.011144,0.005888,2.213628,-3.003882,-10.480593
0.58,0.002344,0.000749,0.000491,0.7726,-3.6555,3.938447,0.049133,0.011186,0.005874,2.199637,-3.018134,-10.36195
0.585,0.002365,0.000759,0.000528,0.790413,-3.227091,3.867304,0.049115,0.01121,0.005855,2.186279,-3.032321,-10.248942
0.59,0.002345,0.000764,0.000493,0.690457,-2.75893,3.76497,0.049102,0.011215,0.005835,2.171352,-3.046178,-10.1444
0.595,0.002319,0.000771,0.000461,0.623166,-2.27252,3.630945,0.049093,0.01119,0.005808,2.155694,-3.059737,-10.048571
0.6,0.00234,0.000781,0.000533,0.736723,-1.809131,3.464932,0.04909,0.011116,0.005761,2.142438,-3.073336,-9.959506
0.605,0.002382,0.000793,0.0006,0.793745,-1.334351,3.266861,0.04909,0.011025,0.005709,2.129836,-3.08678,-9.876663
0.61,0.002413,0.000806,0.000674,0.861206,-0.86088,3.036887,0.049096,0.010901,0.005652,2.117872,-3.100052,-9.801848
0.615,0.002361,0.000816,0.000594,0.690886,-0.344832,2.77539,0.049106,0.010763,0.005602,2.102208,-3.112562,-9.739563
0.62,0.002354,0.000828,0.000599,0.740154,0.141332,2.482953,0.04912,0.010578,0.005535,2.087704,-3.124844,-9.687183
0.625,0.002293,0.00084,0.000532,0.620797,0.655905,2.160338,0.049137,0.010371,0.00547,2.070457,-3.136399,-9.649013
0.63,0.002273,0.00085,0.000525,0.679679,1.136483,1.808442,0.049155,0.01012,0.005387,2.054468,-3.147691,-9.621907
0.635,0.002234,0.000863,0.000497,0.647282,1.629461,1.428244,0.049174,0.009848,0.005303,2.037241,-3.158397,-9.607322
0.64,0.002203,0.000877,0.00048,0.663155,2.112841,1.020746,0.049193,0.009547,0.005213,2.019931,-3.168673,-9.604458
0.645,0.002192,0.000888,0.000515,0.764028,2.571133,0.586902,0.049211,0.00921,0.005112,2.00384,-3.178673,-9.61268
0.65,0.002175,0.000902,0.000533,0.806882,3.028442,0.127541,0.049228,0.008855,0.005013,1.987483,-3.188222,-9.632312
0.655,0.002159,0.000917,0.000547,0.858245,3.473529,-0.356706,0.049242,0.008477,0.004913,1.971038,-3.197263,-9.6638
0.66,0.002118,0.000936,0.000529,0.854376,3.919078,-0.865486,0.049255,0.008078,0.004817,1.953325,-3.205568,-9.709697
0.665,0.002063,0.000955,0.000506,0.853651,4.35694,-1.398799,0.049265,0.00765,0.004721,1.934374,-3.213075,-9.772439
0.67,0.001982,0.000974,0.000468,0.83056,4.790991,-1.957068,0.049273,0.007191,0.004627,1.913635,-3.219486,-9.85456
0.675,0.001874,0.000991,0.000431,0.822448,5.213641,-2.541191,0.049279,0.006691,0.004534,1.891212,-3.224135,-9.958142
0.68,0.001716,0.001007,0.000381,0.796722,5.62921,-3.152588,0.049285,0.006142,0.004446,1.866306,-3.225665,-10.088451
0.685,0.001483,0.00102,0.000317,0.755432,6.037292,-3.793228,0.049287,0.005527,0.004366,1.83824,-3.222409,-10.248434
0.69,0.001155,0.001027,0.000256,0.745819,6.428808,-4.465632,0.049282,0.00482,0.004291,1.807391,-3.212888,-10.439485
0.695,0.00073,0.001039,0.000188,0.732553,6.803598,-5.172857,0.04926,0.004024,0.004217,1.773677,-3.19575,-10.658338
0.7,0.000249,0.001062,0.000104,0.723897,7.15519,-5.918455,0.049213,0.003156,0.004145,1.737706,-3.169819,-10.899821
0.705,-0.000231,0.001096,0.000006,0.732979,7.474897,-6.706404,0.049135,0.002241,0.004076,1.70084,-3.134676,-11.155941
0.71,-0.000649,0.001154,-0.000111,0.707221,7.769817,-7.541011,0.049024,0.001327,0.004012,1.663351,-3.090378,-11.418697
0.715,-0.000995,0.001219,-0.000246,0.684196,8.036472,-8.426801,0.048878,0.000405,0.003946,1.626543,-3.037629,-11.684464
0.72,-0.001258,0.001288,-0.000386,0.654207,8.27999,-9.368369,0.048697,-0.000516,0.003886,1.591288,-2.977098,-11.949463
0.725,-0.001493,0.001344,-0.000537,0.665479,8.491554,-10.370227,0.048469,-0.001482,0.003831,1.559382,-2.91017,-12.219726
0.73,-0.00165,0.00139,-0.000643,0.730756,8.677548,-11.436632,0.0482,-0.002467,0.003792,1.531924,-2.838764,-12.493832
0.735,-0.001684,0.001451,-0.000736,0.763665,8.845994,-12.571408,0.047922,-0.003261,0.003789,1.506118,-2.760593,-12.834387
0.74,-0.001522,0.001519,-0.000799,0.757416,8.992174,-13.777769,0.047661,-0.003859,0.003811,1.482319,-2.675114,-13.308021
0.745,-0.001271,0.001565,-0.000857,0.727131,9.11722,-15.058151,0.04738,-0.004544,0.003847,1.462799,-2.585932,-13.885539
0.75,-0.000989,0.001591,-0.000928,0.680198,9.220556,-16.414052,0.047064,-0.005323,0.003896,1.448068,-2.4945,-14.533727
0.755,-0.000697,0.001597,-0.001017,0.623261,9.301841,-17.845906,0.046703,-0.006178,0.003953,1.438124,-2.401126,-15.241541
0.76,-0.000395,0.001583,-0.001123,0.561578,9.361439,-19.352974,0.046296,-0.007083,0.004015,1.433038,-2.30568,-16.01707
0.765,-0.000069,0.001541,-0.001239,0.496899,9.40129,-20.93327,0.04585,-0.007999,0.004076,1.433186,-2.20772,-16.878028
0.77,0.000299,0.001465,-0.001364,0.426308,9.425296,-22.583527,0.045374,-0.008892,0.004132,1.439664,-2.107783,-17.837142
0.775,0.000725,0.001345,-0.001501,0.342901,9.438785,-24.299195,0.044869,-0.009757,0.004182,1.453966,-2.006836,-18.891423
0.78,0.001206,0.001168,-0.001657,0.24023,9.446424,-26.074471,0.044329,-0.010625,0.004229,1.476825,-1.906693,-20.016376
0.785,0.001724,0.000929,-0.001839,0.116174,9.450995,-27.902375,0.043742,-0.011525,0.004277,1.507949,-1.809349,-21.177277
0.79,0.00227,0.000623,-0.002049,-0.032766,9.453077,-29.774839,0.043105,-0.01245,0.004328,1.546795,-1.716381,-22.350562
0.795,0.002846,0.000252,-0.002277,-0.2076,9.452866,-31.682833,0.042433,-0.013356,0.00438,1.593751,-1.628369,-23.531913
0.8,0.003464,-0.000174,-0.002506,-0.398224,9.451765,-33.616503,0.041746,-0.0142,0.004429,1.649622,-1.546305,-24.725899
0.805,0.004097,-0.000626,-0.002711,-0.581536,9.452332,-35.565331,0.041053,-0.014978,0.004471,1.71532,-1.47057,-25.936504
0.81,0.004668,-0.001068,-0.002878,-0.73408,9.45511,-37.518291,0.040329,-0.015745,0.004514,1.790341,-1.401884,-27.16894
0.815,0.005072,-0.001474,-0.003006,-0.84867,9.456822,-39.464019,0.039521,-0.016591,0.00457,1.870696,-1.341287,-28.440388
0.82,0.005226,-0.001821,-0.003107,-0.933558,9.450246,-41.390978,0.038578,-0.017581,0.004649,1.949888,-1.288877,-29.772808
0.825,0.005136,-0.002094,-0.003191,-0.998012,9.429142,-43.287617,0.037503,-0.018683,0.004753,2.022603,-1.244702,-31.151942
0.83,0.004925,-0.002296,-0.003269,-1.034101,9.393088,-45.142523,0.036378,-0.019746,0.004857,2.08894,-1.209123,-32.537098
0.835,0.004753,-0.002449,-0.003364,-1.018005,9.34708,-46.944562,0.035319,-0.020606,0.004928,2.158583,-1.180843,-33.920682
0.84,0.004682,-0.002589,-0.00346,-0.942544,9.297692,-48.683013,0.034369,-0.021241,0.004961,2.2531,-1.149446,-35.302085
0.845,0.004685,-0.002744,-0.003515,-0.81821,9.247664,-50.347682,0.033497,-0.021737,0.004965,2.37536,-1.113216,-36.663506
0.85,0.004717,-0.002915,-0.003514,-0.658764,9.196622,-51.929007,0.032669,-0.022175,0.004965,2.513602,-1.078436,-37.965895
0.855,0.004747,-0.003093,-0.00346,-0.477419,9.142858,-53.418148,0.031871,-0.022593,0.004983,2.614994,-1.08786,-39.183434
0.86,0.004761,-0.003266,-0.00337,-0.287446,9.085098,-54.807065,0.031115,-0.022978,0.004986,2.706485,-1.113486,-40.386802
0.865,0.004757,-0.003427,-0.00326,-0.097741,9.022372,-56.088576,0.030405,-0.023312,0.004986,2.795162,-1.146504,-41.574167
0.87,0.004739,-0.003572,-0.003145,0.084354,8.95381,-57.256408,0.029748,-0.023595,0.004986,2.87965,-1.186295,-42.720494
0.875,0.004708,-0.003699,-0.003032,0.252833,8.878663,-58.305228,0.029149,-0.023834,0.004983,2.962323,-1.229019,-43.80577
0.88,0.004666,-0.003805,-0.00293,0.403425,8.796168,-59.230661,0.02861,-0.024035,0.004981,3.041332,-1.2744,-44.815828
0.885,0.004613,-0.003889,-0.002842,0.533516,8.70571,-60.029297,0.028132,-0.024204,0.004981,3.112766,-1.324066,-45.740665
0.89,0.004552,-0.003951,-0.00277,0.641994,8.606874,-60.698675,0.02772,-0.024343,0.004979,3.182203,-1.37127,-46.573981
0.895,0.004486,-0.00399,-0.002717,0.729664,8.499515,-61.237263,0.027376,-0.024454,0.004979,3.247952,-1.416105,-47.313066
0.9,0.004417,-0.004006,-0.002681,0.797764,8.383629,-61.644419,0.027101,-0.02454,0.004982,3.306211,-1.460956,-47.95525
0.905,0.004345,-0.003998,-0.002661,0.848706,8.259374,-61.920335,0.026896,-0.0246,0.004986,3.355352,-1.506629,-48.500174
0.91,0.004272,-0.003968,-0.002655,0.885467,8.127106,-62.065975,0.026761,-0.024638,0.004991,3.396306,-1.551892,-48.947289
0.915,0.004197,-0.003913,-0.00266,0.911437,7.987298,-62.082998,0.026697,-0.024652,0.004995,3.430708,-1.595143,-49.298222
0.92,0.004121,-0.003835,-0.002675,0.930056,7.840527,-61.973676,0.026702,-0.024644,0.004999,3.459166,-1.635921,-49.555777
0.925,0.004042,-0.003734,-0.002695,0.945054,7.687536,-61.740793,0.026775,-0.024612,0.004999,3.486192,-1.670113,-49.722364
0.93,0.003961,-0.00361,-0.002719,0.95985,7.529079,-61.387555,0.026915,-0.024557,0.005002,3.506612,-1.703127,-49.799185
0.935,0.003876,-0.003464,-0.002742,0.977485,7.365959,-60.91748,0.027121,-0.024477,0.005,3.524639,-1.731341,-49.789352
0.94,0.003788,-0.003294,-0.002763,1.000411,7.19898,-60.334299,0.027391,-0.02437,0.004996,3.539951,-1.755718,-49.695408
0.945,0.003695,-0.003104,-0.002779,1.030465,7.028936,-59.641856,0.027725,-0.024234,0.004989,3.551443,-1.777985,-49.516464
0.95,0.003595,-0.002893,-0.002787,1.068714,6.856656,-58.844012,0.02812,-0.02407,0.004977,3.560518,-1.797316,-49.251709
0.955,0.003489,-0.002661,-0.002784,1.114983,6.682819,-57.94456,0.028575,-0.023873,0.004961,3.567432,-1.813987,-48.898699
0.96,0.003373,-0.002411,-0.002771,1.168377,6.508044,-56.947152,0.029087,-0.023643,0.004941,3.57068,-1.830286,-48.457421
0.965,0.003247,-0.002142,-0.002745,1.227381,6.332859,-55.855239,0.029655,-0.023377,0.004916,3.571282,-1.845635,-47.92505
0.97,0.003108,-0.001857,-0.002706,1.289358,6.157726,-54.672034,0.030277,-0.023072,0.004888,3.572092,-1.857685,-47.295989
0.975,0.002955,-0.001556,-0.002655,1.351632,5.983142,-53.400487,0.030955,-0.022727,0.004843,3.584644,-1.852699,-46.619517
0.98,0.002789,-0.001248,-0.002596,1.409481,5.809653,-52.043293,0.031683,-0.022336,0.004794,3.608653,-1.831021,-45.893985
0.985,0.002612,-0.000942,-0.002535,1.456565,5.63781,-50.602914,0.032458,-0.021897,0.004757,3.624676,-1.816896,-45.09731
0.99,0.002427,-0.000644,-0.002479,1.486578,5.468359,-49.08163,0.033277,-0.021407,0.00472,3.632078,-1.810461,-44.231656
0.995,0.002237,-0.000361,-0.002433,1.493503,5.302057,-47.481614,0.034134,-0.020864,0.004684,3.631252,-1.811297,-43.294626
1,0.002043,-0.0001,-0.002403,1.472037,5.13974,-45.805026,0.035026,-0.020267,0.00465,3.62145,-1.819663,-42.296373
1.005,0.001847,0.000137,-0.002391,1.417955,4.982186,-44.054132,0.035949,-0.019612,0.004617,3.601637,-1.836273,-41.25217
1.01,0.001649,0.000345,-0.002398,1.329472,4.8302,-42.231435,0.036896,-0.0189,0.004586,3.571113,-1.860265,-40.180333
